date,symbol,name,open,high,low,close,adj_close,volume,return_1d,return_7d,return_30d,log_return_1d,sma_7,sma_30,sma_90,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_upper,bb_lower,bb_width,atr_14,volatility_30d,hl_range_pct,volume_sma_7,close_btc_ratio,feargreed_value,feargreed_class,mkt_sp500,mkt_nasdaq,mkt_gold,mkt_oil,mkt_vix,mkt_us10y,mkt_dxy,btc_hashrate_thps,btc_difficulty,btc_n_transactions,btc_active_addresses,btc_est_tx_volume_usd,btc_miner_revenue_usd,btc_tx_fees_usd,btc_circulating_supply,year,month,day_of_week,is_weekend
2022-09-08,LINK,Chainlink,7.08216,7.48574877,7.02492523,7.40705919,7.40705919,459545133,0.04587452,0.07416026,-0.15427526,0.0448534,7.06211683,7.43567464,7.03146667,7.03379398,7.14881891,53.45301206,-0.11502493,-0.19088532,0.07586039,6.90255775,7.52501724,6.28009827,0.18035618,0.4177021,0.04484594,6.2214102,359103976.71428573,0.00038319,20.0,Extreme Fear,4006.17993164,11862.12988281,1708.0,83.54000092,23.61000061,3.29200006,109.70999908,195564454.60861945,30977051760460.0,262863.0,685564.0,2474305281.4342155,15580902.14500937,296371.4677033,19145162.5,2022,9,3,0
2022-09-09,LINK,Chainlink,7.40739822,8.06807423,7.40271616,7.74707222,7.74707222,608623868,0.04590392,0.11898922,-0.14452679,0.0448815,7.17980187,7.39204734,7.03958812,7.14352909,7.19313397,67.26614387,-0.04960488,-0.16262923,0.11302435,6.94463232,7.67274527,6.21651936,0.20969086,0.41616637,0.04523679,8.58850993,393217940.0,0.00036233,22.0,Extreme Fear,4067.36010742,12112.30957031,1716.19995117,86.79000092,22.79000092,3.3210001,109.0,226362006.5154886,30977051760460.0,290849.0,753468.0,3189528071.2113605,19406879.30870485,364026.87145324,19146081.25,2022,9,4,0
2022-09-10,LINK,Chainlink,7.74734306,7.99456882,7.6651659,7.91344309,7.91344309,501829894,0.02147532,0.15693497,-0.11732559,0.02124798,7.33314991,7.35698536,7.05705409,7.2619774,7.2464902,68.26906664,0.0154872,-0.12700594,0.14249314,6.98593402,7.83226328,6.13960476,0.24229523,0.42872085,0.04548139,4.16257399,437242261.85714287,0.000365,28.0,Fear,4067.36010742,12112.30957031,1716.19995117,86.79000092,22.79000092,3.3210001,109.0,241760782.4689232,30977051760460.0,241936.0,646199.0,1198401082.0638466,21254611.32907414,265602.99716557,19147062.5,2022,9,5,1
2022-09-11,LINK,Chainlink,7.9128561,8.0741148,7.76839018,8.015378,8.015378,462463233,0.01288123,0.12167213,-0.14118464,0.01279898,7.45735836,7.31306252,7.08070141,7.37788518,7.30344485,74.37053501,0.07444033,-0.08671669,0.16115702,7.03496811,7.99868767,6.07124856,0.27397979,0.42530496,0.04483025,3.81422587,457735981.57142854,0.0003682,26.0,Fear,4067.36010742,12112.30957031,1716.19995117,86.79000092,22.79000092,3.3210001,109.0,281797599.94785315,30977051760460.0,220361.0,607174.0,1050210815.9310843,25190836.06469254,220881.08274178,19148206.25,2022,9,6,1
2022-09-12,LINK,Chainlink,8.01516056,8.20589638,7.6586318,7.74756098,7.74756098,561306502,-0.0334129,0.05208012,-0.15169775,-0.03398387,7.51214695,7.26688058,7.09168247,7.43475838,7.33634234,65.25852905,0.09841604,-0.04969014,0.14810618,7.06010137,8.07189221,6.04831052,0.28662219,0.43011907,0.04504335,7.06370143,488440833.14285713,0.00034633,25.0,Extreme Fear,4110.41015625,12266.41015625,1728.09997559,87.77999878,23.87000084,3.36199999,108.33000183,235601272.08754936,30977051760460.0,268971.0,665425.0,2667188471.304402,21457966.18980327,287768.86139008,19149162.5,2022,9,0,0
2022-09-13,LINK,Chainlink,7.74816799,7.90925598,7.0286088,7.12894201,7.12894201,545307327,-0.07984693,0.06843093,-0.18757088,-0.08321524,7.5773748,7.21201704,7.08950721,7.38770971,7.32097935,57.34131801,0.06673036,-0.02640604,0.0931364,7.05976918,8.07146003,6.04807833,0.28660735,0.46389689,0.04684026,12.3531259,506031593.28571427,0.00035124,34.0,Fear,3932.68994141,11633.5703125,1705.0,87.30999756,27.27000046,3.42199993,109.81999969,211972242.0735515,31125211237044.06,260108.0,663498.0,3305786865.7575417,18880378.13599022,332316.77241553,19150018.75,2022,9,1,0
2022-09-14,LINK,Chainlink,7.05936718,7.51446915,7.0286088,7.45500183,7.45500183,519880723,0.04573748,0.05264401,-0.13910659,0.04472236,7.63063676,7.17186341,7.10193682,7.39806234,7.33090694,59.93855005,0.0671554,-0.00769375,0.07484915,7.07583182,8.10255763,6.04910601,0.29020639,0.47716389,0.04775733,6.51723982,522708097.14285713,0.00036831,27.0,Fear,3946.01000977,11719.6796875,1696.5,88.48000336,26.15999985,3.41199994,109.66000366,202308899.97494468,32045359565303.0,270309.0,687667.0,2626909249.0787134,16390122.36791156,346134.91384462,19150812.5,2022,9,2,0
2022-09-15,LINK,Chainlink,7.45509815,7.55454302,7.06807899,7.54580688,7.54580688,590123542,0.01218042,0.01873182,-0.10878822,0.01210684,7.65045786,7.14116009,7.11507696,7.42079227,7.34682546,58.18202527,0.07396681,0.00863836,0.06532846,7.12879601,8.1366364,6.12095561,0.28275192,0.48245519,0.04773776,6.44681253,541362155.5714285,0.00038301,28.0,Fear,3901.35009766,11552.36035156,1665.40002441,85.09999847,26.27000046,3.45900011,109.73999786,234168569.2623375,32045359565303.0,277041.0,700513.0,2092789197.2823946,18722547.16017402,345949.67604709,19151731.25,2022,9,3,0
2022-09-16,LINK,Chainlink,7.54773521,7.77003813,7.46257496,7.64414597,7.64414597,586326710,0.01303228,-0.01328583,-0.05035075,0.01294809,7.63575411,7.12765025,7.13406369,7.45515438,7.3688492,58.91355239,0.08630518,0.02417172,0.06213346,7.18412745,8.17668069,6.19157421,0.27631838,0.4778267,0.04699677,4.02220432,538176847.2857143,0.0003866,20.0,Extreme Fear,3873.33007812,11448.40039062,1671.69995117,85.11000061,26.29999924,3.44799995,109.76000214,203901883.4393143,32045359565303.0,261361.0,706574.0,1962561324.819881,16155813.96987422,375752.40521691,19152531.25,2022,9,4,0
2022-09-17,LINK,Chainlink,7.64554596,8.11181068,7.64554596,8.10516357,8.10516357,493373473,0.06030989,0.02422719,0.05630637,0.05856122,7.66314275,7.14205176,7.15079858,7.55515579,7.42339101,64.30714352,0.13176479,0.04569034,0.08607445,7.27620063,8.25072784,6.30167342,0.26786705,0.49751605,0.04740802,5.75268741,536968787.1428572,0.00040269,22.0,Extreme Fear,3873.33007812,11448.40039062,1671.69995117,85.11000061,26.29999924,3.44799995,109.76000214,270807188.94283926,32045359565303.0,247863.0,641808.0,1089606552.5209684,22046267.35194397,340257.47020679,19153593.75,2022,9,5,1
2022-09-18,LINK,Chainlink,8.10467434,8.11257267,7.4806242,7.50772715,7.50772715,496639815,-0.07371059,-0.06333461,0.0868347,-0.07656856,7.5906212,7.16204656,7.15640674,7.54785908,7.42963813,53.8384559,0.11822095,0.06019646,0.05802449,7.31642568,8.25720187,6.37564949,0.25716825,0.51286204,0.04543741,8.41730738,541851156.0,0.00038661,27.0,Fear,3873.33007812,11448.40039062,1671.69995117,85.11000061,26.29999924,3.44799995,109.76000214,245319453.51292503,32045359565303.0,212396.0,556563.0,807694674.9715832,19614731.42557514,242258.61860096,19154556.25,2022,9,6,1
2022-09-19,LINK,Chainlink,7.5075531,7.65793419,7.04073191,7.31271696,7.31271696,610741633,-0.0259746,-0.05612657,0.05895752,-0.02631789,7.52850063,7.17561776,7.1616709,7.51168337,7.4209773,49.45281702,0.09070607,0.06629838,0.02440769,7.35420618,8.22464899,6.48376337,0.23671972,0.53915065,0.04574534,8.44012267,548913317.5714285,0.00037416,21.0,Extreme Fear,3899.88989258,11535.01953125,1666.19995117,85.73000336,25.76000023,3.49000001,109.73999786,207087850.3680536,32045359565303.0,253795.0,631537.0,2970259317.4220386,15916507.70878895,251549.24734534,19155368.75,2022,9,0,0
2022-09-20,LINK,Chainlink,7.31359291,7.32158709,6.85212708,6.88728809,6.88728809,436363328,-0.05817658,-0.03389759,-0.02823612,-0.05993747,7.49397864,7.16894706,7.16448641,7.41562256,7.38144477,52.42950059,0.03417779,0.05987426,-0.02569647,7.36703694,8.19930149,6.53477239,0.22594282,0.51220349,0.04686205,6.81632602,533349889.14285713,0.00036458,23.0,Extreme Fear,3855.92993164,11425.04980469,1659.69995117,84.44999695,27.15999985,3.5710001,110.22000122,242133486.58418575,32045359565303.0,269773.0,650202.0,2717351706.3375545,18547287.27541817,282540.51179036,19156318.75,2022,9,1,0
2022-09-21,LINK,Chainlink,6.88751078,7.266078,6.56181002,6.71292019,6.71292019,595676851,-0.02531735,-0.09954144,-0.04574127,-0.02564335,7.38796697,7.1582212,7.1612822,7.3075145,7.33192443,45.59171273,-0.02440993,0.04301743,-0.06742735,7.35789924,8.21557925,6.50021922,0.23313176,0.52568228,0.04706621,10.49123122,544177907.4285715,0.00036193,23.0,Extreme Fear,3789.92993164,11220.19042969,1664.59997559,82.94000244,27.98999977,3.50999999,110.63999939,224610668.47611964,32045359565303.0,260924.0,632611.0,2239450838.1861763,17044371.76012342,267330.19292911,19157200.0,2022,9,2,0
2022-09-22,LINK,Chainlink,6.70917892,7.13597298,6.659554,7.11829281,7.11829281,366028510,0.06038693,-0.05665585,-0.0174748,0.05863387,7.32689353,7.15400109,7.15937684,7.27840347,7.31609986,46.61754555,-0.03769639,0.02687466,-0.06457105,7.36765003,8.20880017,6.52649989,0.22833607,0.52679624,0.04802133,6.69288248,512164331.42857146,0.00036667,22.0,Extreme Fear,3757.98999023,11066.80957031,1670.80004883,83.48999786,27.35000038,3.70799994,111.34999847,203901883.4393143,32045359565303.0,245794.0,614742.0,2210473679.639026,15405709.40626409,245619.48590053,19158000.0,2022,9,3,0
2022-09-23,LINK,Chainlink,7.11797619,7.47016478,6.99983788,7.44761896,7.44761896,590954959,0.04626477,-0.02570948,0.04372916,0.04522646,7.29881825,7.1644022,7.16133474,7.30443662,7.32584202,46.48356146,-0.02140539,0.01721865,-0.03862405,7.39803064,8.20200923,6.59405205,0.21734935,0.51286544,0.04865041,6.31513109,512825509.85714287,0.00038593,20.0,Extreme Fear,3693.22998047,10867.9296875,1645.30004883,78.73999786,29.92000008,3.69700003,113.19000244,215052767.68990183,32045359565303.0,281419.0,689899.0,2446313226.405114,16388196.04995215,299663.80186265,19158843.75,2022,9,4,0
2022-09-24,LINK,Chainlink,7.44804907,7.838727,7.3881402,7.63696623,7.63696623,564857605,0.02542387,-0.05776532,0.07054036,0.02510606,7.23193291,7.18117611,7.17124128,7.35559502,7.34888826,46.77079551,0.00670677,0.01511627,-0.00840951,7.42258301,8.22413229,6.62103373,0.21597583,0.52152143,0.04884015,5.90007579,523037528.71428573,0.00040328,24.0,Extreme Fear,3693.22998047,10867.9296875,1645.30004883,78.73999786,29.92000008,3.69700003,113.19000244,232575585.79796788,32045359565303.0,228040.0,588364.0,699317517.3886788,17641158.57969013,214129.9243995,19159756.25,2022,9,5,1
2022-09-25,LINK,Chainlink,7.63694906,8.04404163,7.61779213,7.86585903,7.86585903,728802182,0.02997169,0.04770177,0.21264641,0.02953132,7.28309461,7.22715397,7.18577133,7.43409718,7.38718239,48.30394281,0.04691479,0.02147598,0.02543881,7.44767392,8.27258365,6.62276419,0.22152144,0.53013035,0.04545453,5.41898224,556203581.1428572,0.00041835,24.0,Extreme Fear,3693.22998047,10867.9296875,1645.30004883,78.73999786,29.92000008,3.69700003,113.19000244,234168569.2623375,32045359565303.0,212009.0,574037.0,817600603.2540488,18123081.63232435,201420.14964742,19160675.0,2022,9,6,1
2022-09-26,LINK,Chainlink,7.8678441,7.92850685,7.51371622,7.92850685,7.92850685,578734763,0.00796452,0.08420808,0.21277035,0.00793297,7.37106459,7.27352029,7.20361744,7.51016021,7.4272805,52.15274871,0.08287971,0.03375672,0.04912299,7.51048191,8.27597906,6.74498475,0.20384768,0.52066793,0.04545465,5.23163615,551631171.1428572,0.00041246,21.0,Extreme Fear,3655.04003906,10802.91992188,1623.30004883,76.70999908,32.25999832,3.87800002,114.09999847,238947519.65544644,32045359565303.0,259311.0,614435.0,1851841537.4975584,18586164.0791014,276539.3053854,19161612.5,2022,9,0,0
2022-09-27,LINK,Chainlink,7.92894697,8.36176968,7.69130182,8.07423306,8.07423306,825910889,0.01838003,0.17233851,0.28905169,0.01821316,7.54062816,7.3338714,7.22432864,7.59694064,7.47520291,62.67221655,0.12173774,0.05135293,0.07038481,7.56008515,8.33720345,6.78296686,0.20558454,0.50565512,0.04453211,8.30379615,607280822.7142857,0.0004225,20.0,Extreme Fear,3647.29003906,10829.5,1626.69995117,78.5,32.59999847,3.96399999,114.11000061,205494866.90368393,32045359565303.0,271117.0,648681.0,3180479746.765458,16499416.47586462,334954.83466625,19162418.75,2022,9,1,0
2022-09-28,LINK,Chainlink,8.07215786,8.48745728,7.8075552,7.8141818,7.8141818,1260949567,-0.03220755,0.16405105,0.16573448,-0.03273762,7.69795125,7.37090325,7.24167551,7.63036236,7.50031246,54.90178215,0.13004991,0.06709232,0.06295758,7.58044128,8.361998,6.79888457,0.20620349,0.51951524,0.04368686,8.70087354,702319782.1428572,0.00040224,20.0,Extreme Fear,3719.04003906,11051.63964844,1660.40002441,82.15000153,30.18000031,3.70499992,112.59999847,234283743.87934905,31419898493798.69,264048.0,620268.0,2710524700.147913,18194817.83921564,268851.81971482,19163356.25,2022,9,2,0
2022-09-29,LINK,Chainlink,7.81507587,7.90305281,7.6108532,7.90117216,7.90117216,627183784,0.01113237,0.10998134,0.20497838,0.01107086,7.80979116,7.41570543,7.2620242,7.67202541,7.53000577,54.85477718,0.14201964,0.08207779,0.05994185,7.58814628,8.37959556,6.796697,0.20860148,0.50563921,0.04339454,3.69818054,739627678.4285715,0.00040368,22.0,Extreme Fear,3640.4699707,10737.50976562,1658.5,81.23000336,31.84000015,3.74699998,112.25,222928606.67506388,31360548173145.0,267342.0,652313.0,4122653170.856393,17625877.85463125,288328.44309775,19164250.0,2022,9,3,0
2022-09-30,LINK,Chainlink,7.90019512,7.90229082,7.53880119,7.58114576,7.58114576,453812571,-0.04050366,0.01792879,0.14334485,-0.04134678,7.82886641,7.44738785,7.27708552,7.65804392,7.53379391,49.18848513,0.12425001,0.09051223,0.03373778,7.57153141,8.348038,6.79502483,0.20511216,0.5096411,0.04423891,4.79465293,720035908.7142857,0.00039014,21.0,Extreme Fear,3585.62011719,10575.62011719,1662.40002441,79.48999786,31.62000084,3.8039999,112.12000275,263461080.61598453,31360548173145.0,286672.0,717755.0,3332833908.4582715,20961626.89261152,324479.70042707,19165306.25,2022,9,4,0
2022-10-01,LINK,Chainlink,7.58098698,7.63541412,7.34056997,7.38745213,7.38745213,313342364,-0.02554939,-0.03267189,0.07131687,-0.02588144,7.79322154,7.46378045,7.29021431,7.61641442,7.52295378,40.07127389,0.09346063,0.09110191,0.00235872,7.54013512,8.29144872,6.78882152,0.19928386,0.49729678,0.04407262,3.99114804,684105160.0,0.00038253,20.0,Extreme Fear,3585.62011719,10575.62011719,1662.40002441,79.48999786,31.62000084,3.8039999,112.12000275,282168376.2810249,31360548173145.0,241993.0,627906.0,1129631640.2910287,22356100.35648175,238647.35216568,19166437.5,2022,10,5,1
2022-10-02,LINK,Chainlink,7.38775682,7.52727413,7.13367224,7.13367224,7.13367224,348896692,-0.03435283,-0.09308415,0.03038956,-0.03495676,7.68862343,7.47079363,7.29801203,7.54214639,7.49411811,44.28166251,0.04802828,0.08248718,-0.03445891,7.50944068,8.2750964,6.74378497,0.20391817,0.48027202,0.04459156,5.51752143,629832947.1428572,0.00037459,24.0,Extreme Fear,3585.62011719,10575.62011719,1662.40002441,79.48999786,31.62000084,3.8039999,112.12000275,244753784.95094424,31360548173145.0,213646.0,570649.0,798931959.4859155,19049496.73083795,173738.54860557,19167418.75,2022,10,6,1
2022-10-03,LINK,Chainlink,7.13391399,7.34318018,7.05013609,7.33509302,7.33509302,393949539,0.02823522,-0.0748456,0.07238095,0.02784395,7.60385002,7.4872965,7.30926908,7.51029202,7.48233848,50.34140325,0.02795355,0.07158046,-0.04362691,7.51974823,8.2692153,6.77028117,0.19933302,0.45711786,0.04478291,3.99509712,603435058.0,0.00037379,24.0,Extreme Fear,3678.42993164,10815.4296875,1692.90002441,83.62999725,30.10000038,3.65100002,111.75,240076961.03468415,31360548173145.0,273820.0,656236.0,2248298045.0180764,18822692.57300482,222185.69902333,19168381.25,2022,10,0,0
2022-10-04,LINK,Chainlink,7.33440781,7.814188,7.33105993,7.72127104,7.72127104,540171366,0.05264801,-0.04371462,0.0805148,0.0513089,7.55342688,7.50647491,7.32462844,7.54275033,7.50003718,62.87876813,0.04271315,0.065807,-0.02309385,7.5330617,8.28713185,6.77899154,0.20020284,0.45809415,0.04504441,6.25710545,562615126.1428572,0.00037967,20.0,Extreme Fear,3790.92993164,11176.41015625,1721.09997559,86.51999664,29.06999969,3.6170001,110.06999969,254107432.78346437,31360548173145.0,278744.0,655477.0,2313129003.749914,20497223.57467133,204803.09273771,19169400.0,2022,10,1,0
2022-10-05,LINK,Chainlink,7.72279787,7.92438507,7.61359692,7.87554502,7.87554502,506547946,0.01998039,0.0078528,0.06945971,0.0197834,7.56219305,7.52352505,7.33834167,7.59394952,7.52785258,68.0659324,0.06609694,0.06586498,0.00023195,7.5495486,8.31905283,6.78004437,0.20385437,0.42998845,0.0448668,3.94624313,454843466.0,0.00039064,25.0,Extreme Fear,3783.2800293,11148.63964844,1711.40002441,87.76000214,28.54999924,3.75900006,111.06999969,272814728.44850475,31360548173145.0,267021.0,644568.0,2788889389.9968886,22220525.2116077,185366.49775953,19170493.75,2022,10,2,0
2022-10-06,LINK,Chainlink,7.87575006,7.92441511,7.62497377,7.63721895,7.63721895,354916187,-0.03026153,-0.03340684,0.14460757,-0.03072887,7.52448545,7.55568744,7.35232015,7.60060635,7.53595379,58.50508797,0.06465256,0.0656225,-0.00096994,7.54920225,8.31853342,6.77987108,0.20381787,0.41734719,0.04116204,3.92081646,415948095.0,0.00038271,26.0,Fear,3744.52001953,11073.30957031,1711.69995117,88.44999695,30.52000046,3.82599998,112.26000214,247871667.56178424,31360548173145.0,278204.0,677796.0,2029020482.26716,20238932.99959947,204919.91509228,19171487.5,2022,10,3,0
2022-10-07,LINK,Chainlink,7.63742685,7.7744112,7.50726604,7.60643816,7.60643816,341473353,-0.00403037,0.00333622,0.07402677,-0.00403851,7.52809865,7.57316311,7.36458046,7.60150355,7.54117486,52.8853814,0.0603287,0.06456374,-0.00423504,7.52426598,8.24874492,6.79978704,0.19257133,0.40283421,0.03984293,3.51209267,399899635.28571427,0.00038914,23.0,Extreme Fear,3639.65991211,10652.40039062,1700.5,92.63999939,31.36000061,3.8829999,112.80000305,266578963.2268246,31360548173145.0,270191.0,675013.0,2979008361.5673966,21329735.82923857,209185.35294801,19172556.25,2022,10,4,0
2022-10-08,LINK,Chainlink,7.60650778,7.64269114,7.36695385,7.44855499,7.44855499,213415795,-0.02075652,0.00827117,0.0056022,-0.02097496,7.53682763,7.57454631,7.37843861,7.57797301,7.53431413,46.53741258,0.04365888,0.06038277,-0.01672389,7.52130737,8.24655358,6.79606117,0.1928511,0.39034496,0.03923114,3.70188964,385624411.14285713,0.00038362,24.0,Extreme Fear,3639.65991211,10652.40039062,1700.5,92.63999939,31.36000061,3.8829999,112.80000305,272814728.44850475,31360548173145.0,235498.0,610636.0,891595342.2797585,21693311.5389088,130650.73916481,19173650.0,2022,10,5,1
2022-10-09,LINK,Chainlink,7.44868708,7.64442778,7.42946482,7.62626314,7.62626314,218511751,0.02385807,0.06905152,-0.01559416,0.02357791,7.60719776,7.57051934,7.39601164,7.58540226,7.54112516,45.51232254,0.04427709,0.05716163,-0.01288454,7.53698468,8.2567807,6.81718866,0.19100371,0.37525306,0.03858165,2.81871941,366997991.0,0.00039217,22.0,Extreme Fear,3639.65991211,10652.40039062,1700.5,92.63999939,31.36000061,3.8829999,112.80000305,246312726.25636423,31360548173145.0,211238.0,553851.0,700741117.6826907,19801812.92339956,116395.60101539,19174637.5,2022,10,6,1
2022-10-10,LINK,Chainlink,7.62641811,7.70492506,7.38163185,7.38163185,7.38163185,360785213,-0.03207748,0.00634468,-0.06720352,-0.03260323,7.61384617,7.55279229,7.41171383,7.55405296,7.52931084,40.41064782,0.02474212,0.05067773,-0.02593561,7.56170187,8.21877913,6.90462461,0.17379084,0.36871753,0.03878596,4.37969836,362260230.14285713,0.00038564,22.0,Extreme Fear,3612.38989258,10542.09960938,1667.30004883,91.12999725,32.45000076,3.88800001,113.13999939,281762541.4868823,33738662001569.63,258286.0,619704.0,1310563231.2162657,20456350.29360484,156355.74082471,19175687.5,2022,10,0,0
2022-10-11,LINK,Chainlink,7.38001108,7.38025188,7.09855604,7.12855482,7.12855482,370831094,-0.0342847,-0.07676407,-0.11064022,-0.03488621,7.52917242,7.52323152,7.42227618,7.48859171,7.49962521,34.01933926,-0.0110335,0.03833548,-0.04936899,7.5824836,8.14618629,7.01878091,0.1486855,0.34104667,0.0391207,3.95165429,338068762.71428573,0.00037417,24.0,Extreme Fear,3588.84008789,10426.19042969,1678.69995117,89.34999847,33.63000107,3.93899989,113.22000122,277924882.20287925,35610794164372.0,266451.0,635320.0,2173820182.1836033,19592269.92610003,169311.50873223,19176668.75,2022,10,1,0
2022-10-12,LINK,Chainlink,7.12816381,7.25904083,7.11438894,7.14995623,7.14995623,239903639,0.00300221,-0.09213188,-0.07713457,0.00299771,7.42551688,7.50331136,7.43207367,7.43649394,7.47372381,37.79073844,-0.03722986,0.02322241,-0.06045228,7.58406677,8.14243284,7.02570071,0.14724714,0.30281452,0.03872094,2.02311574,299976718.85714287,0.00037322,20.0,Extreme Fear,3577.0300293,10417.09960938,1670.30004883,87.26999664,33.56999969,3.90199995,113.31999969,242520438.6101558,35610794164372.0,261196.0,646003.0,2086811717.588188,16543247.30628825,180260.26231606,19177525.0,2022,10,2,0
2022-10-13,LINK,Chainlink,7.14981604,7.15389299,6.46656418,7.03873014,7.03873014,606725817,-0.01555619,-0.07836476,-0.01265431,-0.01567846,7.34001848,7.5003043,7.43997306,7.37529951,7.44150205,34.28727753,-0.06620254,0.00533742,-0.07153996,7.56362233,8.17083073,6.95641393,0.16056021,0.33103803,0.03572425,9.76495478,335949523.14285713,0.00036314,20.0,Extreme Fear,3669.90991211,10649.15039062,1670.0,89.11000061,31.94000053,3.9519999,112.36000061,253141771.68797284,35610794164372.0,281093.0,691476.0,2403635798.2811112,17339850.42034948,281487.92034947,19178418.75,2022,10,3,0
2022-10-14,LINK,Chainlink,7.03876877,7.23751688,6.82896614,6.89655495,6.89655495,357573357,-0.02019898,-0.09332663,-0.07490902,-0.02040577,7.23860659,7.48168941,7.44351595,7.3016465,7.4011356,36.66323763,-0.0994891,-0.01562788,-0.08386122,7.52660177,8.20149339,6.85171015,0.17933501,0.33425668,0.03485441,5.92398295,338249523.71428573,0.00035946,24.0,Extreme Fear,3583.07006836,10321.38964844,1641.69995117,85.61000061,32.02000046,4.01000023,113.30999756,276154660.02324307,35610794164372.0,284648.0,694651.0,2335762972.911618,19349674.89580576,292262.39580576,19179393.75,2022,10,4,0
2022-10-15,LINK,Chainlink,6.8963542,6.96983719,6.84959602,6.88690281,6.88690281,229143245,-0.00139956,-0.07540418,-0.08732056,-0.00140054,7.15837056,7.45972594,7.44949566,7.23783978,7.36304428,39.49535414,-0.1252045,-0.03754321,-0.0876613,7.47765396,8.18991135,6.76539657,0.1905029,0.32178504,0.03474501,1.74593963,340496302.28571427,0.00036118,24.0,Extreme Fear,3583.07006836,10321.38964844,1641.69995117,85.61000061,32.02000046,4.01000023,113.30999756,269073771.3046984,35610794164372.0,241758.0,612380.0,946841174.6741695,18603429.73147403,178198.48147403,19180343.75,2022,10,5,1
2022-10-16,LINK,Chainlink,6.88744307,7.20951319,6.88744307,7.17541122,7.17541122,275585897,0.04189233,-0.05911833,-0.06131944,0.04103861,7.09396315,7.44410144,7.45078312,7.22823539,7.34914554,50.86335952,-0.12091015,-0.05421659,-0.06669356,7.43999918,8.13121473,6.74878362,0.18581065,0.31671422,0.03555984,4.48852493,348649751.71428573,0.0003724,24.0,Extreme Fear,3583.07006836,10321.38964844,1641.69995117,85.61000061,32.02000046,4.01000023,113.30999756,254911993.867609,35610794164372.0,212919.0,558957.0,699358774.9119637,17640377.30159825,158771.05159825,19181243.75,2022,10,6,1
2022-10-17,LINK,Chainlink,7.17503023,7.3642478,7.08219481,7.33341217,7.33341217,291126056,0.02201978,-0.00653239,-0.09521725,0.02178084,7.08707462,7.4183764,7.45164268,7.24441643,7.3479801,49.96459611,-0.10356367,-0.06408601,-0.03947766,7.40295813,8.02722484,6.77869142,0.16865331,0.31592914,0.03399559,3.84613584,338698443.5714286,0.0003751,20.0,Extreme Fear,3677.94995117,10675.79980469,1657.0,85.45999908,31.37000084,4.01499987,112.04000092,265533326.945426,35610794164372.0,260471.0,613662.0,2043650927.987136,18438405.72488422,253749.47488421,19182181.25,2022,10,0,0
2022-10-18,LINK,Chainlink,7.33338499,7.35586214,6.98540115,7.11789417,7.11789417,306384605,-0.0293885,-0.00149549,-0.05192423,-0.029829,7.08555167,7.40538197,7.45437104,7.22495147,7.3309367,36.30657478,-0.10598523,-0.07246585,-0.03351938,7.36814375,7.97321584,6.76307166,0.16424003,0.30788149,0.03150331,5.20464309,329491802.28571427,0.00036815,22.0,Extreme Fear,3719.97998047,10772.40039062,1649.0,82.81999969,30.5,3.99799991,112.12999725,251371549.5083366,35610794164372.0,257694.0,615413.0,2990446419.475771,17605946.97357973,325396.97357974,19183068.75,2022,10,1,0
2022-10-19,LINK,Chainlink,7.11826992,7.12821293,6.76399803,6.77867794,6.77867794,264522194,-0.04765682,-0.05192735,-0.07302881,-0.04882983,7.03251192,7.38758066,7.45192637,7.156294,7.29002865,27.03478023,-0.13373464,-0.08471961,-0.04901503,7.31201904,7.91715219,6.70688589,0.16551739,0.31169769,0.03236436,5.37294883,333008738.71428573,0.00035417,23.0,Extreme Fear,3695.15991211,10680.50976562,1627.5,85.55000305,30.76000023,4.12699986,112.98000336,267303549.1250622,35610794164372.0,263517.0,612805.0,2197621700.887798,18709672.39499181,327041.14499181,19184012.5,2022,10,2,0
2022-10-20,LINK,Chainlink,6.77848387,6.90087605,6.63665009,6.66673422,6.66673422,295976255,-0.01651409,-0.05284986,-0.03202333,-0.01665197,6.97936964,7.38022887,7.4503195,7.08097711,7.24385869,28.5454514,-0.16288157,-0.100352,-0.06252957,7.26629846,7.92188819,6.61070873,0.18044668,0.3091823,0.03063538,3.96334924,288615944.14285713,0.00034989,23.0,Extreme Fear,3665.7800293,10614.83984375,1630.80004883,85.98000336,29.97999954,4.22599983,112.87999725,256682216.04724517,35610794164372.0,263986.0,633545.0,1790440267.6969278,17832142.51115522,244905.01115521,19184918.75,2022,10,3,0
2022-10-21,LINK,Chainlink,6.6667099,6.82714176,6.4759841,6.81348896,6.81348896,349080808,0.02201299,-0.01204456,0.01498137,0.0217742,6.96750307,7.38358116,7.44983279,7.03982509,7.21197945,33.32526471,-0.17215436,-0.11471248,-0.05744188,7.2376003,7.92053924,6.55466137,0.18871971,0.3151832,0.03054772,5.15385975,287402722.85714287,0.00035538,23.0,Extreme Fear,3752.75,10859.71972656,1651.0,85.05000305,29.69000053,4.21299982,112.01000214,276154660.02324307,35610794164372.0,270741.0,671089.0,1556397811.0604718,18823653.62509549,225041.1250955,19185893.75,2022,10,4,0
